,Wilderness_Area1,Wilderness_Area3,Wilderness_Area4,Horizontal_Distance_To_Hydrology_x_Hillshade_3pm,Hillshade_9am_x_Hillshade_Noon,binned_elevation,Road+Fire,Lower_Montane_Climate,Montane_Climate,Montante_and_Subalpine_Climate,Subalpine_Climate,Alpine_Climate,Alluvium_Soil,Igneus_and_Metamorphic_Soil,Type_Stony
389,1,0,0,37855,56628,55,2831,0,0,0,1,0,0,1,1
390,1,0,0,31892,56640,54,2532,0,0,0,1,0,0,1,1
391,1,0,0,29070,56870,54,2473,0,0,0,1,0,0,1,1
392,1,0,0,19698,54120,54,2294,0,0,0,1,0,0,1,1
393,1,0,0,32963,56394,55,2647,0,0,0,1,0,0,1,1
394,1,0,0,28072,56144,54,2528,0,0,0,1,0,0,1,1
395,1,0,0,25308,56364,54,2468,0,0,0,1,0,0,1,1
396,1,0,0,18375,55125,54,2289,0,0,0,1,0,0,1,1
397,1,0,0,3090,53460,52,1695,0,0,0,1,0,0,1,1
398,1,0,0,0,55209,61,8714,0,0,0,1,0,0,1,1
399,1,0,0,12920,56608,61,9006,0,0,0,1,0,0,1,1
400,1,0,0,21384,54756,57,7978,0,1,0,0,0,0,1,1
401,1,0,0,3870,54054,57,6840,0,0,0,1,0,0,0,0
402,1,0,0,0,50076,57,6629,0,0,0,1,0,0,0,0
403,1,0,0,22110,53599,55,4289,0,1,0,0,0,0,1,1
404,1,0,0,20520,55860,54,2405,0,0,0,1,0,0,1,1
405,1,0,0,6120,52416,53,1986,0,0,0,1,0,0,1,1
406,1,0,0,4920,54282,61,8832,0,0,0,1,0,1,0,0
407,1,0,0,9380,56364,61,9012,0,0,0,1,0,0,1,1
408,1,0,0,15376,56404,60,9434,0,0,0,1,0,0,1,1
409,1,0,0,24723,49704,59,9814,0,0,0,1,0,0,1,1
410,1,0,0,41268,50112,60,10650,0,0,0,1,0,0,1,1
411,1,0,0,12319,55800,54,2280,0,0,0,1,0,0,1,1
412,1,0,0,7695,54718,53,2162,0,0,0,1,0,0,1,1
413,1,0,0,4690,53130,53,2043,0,0,0,1,0,0,1,1
414,1,0,0,0,52884,61,8809,0,0,0,1,0,1,0,0
415,1,0,0,3690,56400,61,8897,0,0,0,1,0,1,0,0
416,1,0,0,79695,48488,61,10839,0,1,0,0,0,0,1,1
417,1,0,0,0,46800,58,9408,0,0,0,1,0,0,0,0
418,1,0,0,12276,55328,54,2327,0,0,0,1,0,0,1,1
419,1,0,0,5293,54467,53,2153,0,0,0,1,0,0,1,1
420,1,0,0,0,50932,52,1861,0,0,0,1,0,0,1,1
421,1,0,0,3600,47053,61,8814,0,0,0,1,0,0,1,1
422,1,0,0,14136,56376,59,9582,0,0,0,1,0,0,1,1
423,1,0,0,78218,50127,61,10864,0,1,0,0,0,0,1,1
424,1,0,0,16350,55876,54,2495,0,0,0,1,0,0,1,1
425,1,0,0,0,51333,52,1969,0,0,0,1,0,0,1,1
426,1,0,0,6030,54282,54,2312,0,0,0,1,0,0,1,1
427,1,0,0,3024,52208,53,2194,0,0,0,1,0,0,1,1
428,1,0,0,0,50794,53,2077,0,0,0,1,0,0,1,1
429,1,0,0,0,48150,53,2129,0,0,0,1,0,0,1,1
430,1,0,0,45720,51975,61,10616,0,0,0,1,0,0,1,1
431,1,0,0,35912,54755,57,6322,0,1,0,0,0,0,1,1
432,1,0,0,41610,55647,57,6220,0,1,0,0,0,0,1,1
433,1,0,0,11685,49486,60,9176,0,0,0,1,0,0,1,1
434,1,0,0,31959,48300,57,6701,0,1,0,0,0,0,1,1
435,1,0,0,0,45582,53,2241,0,0,0,1,0,0,1,1
436,1,0,0,4320,43248,53,2181,0,0,0,1,0,0,1,1
437,1,0,0,5964,42218,53,2062,0,0,0,1,0,0,1,1
438,1,0,0,24320,54988,56,5667,0,1,0,0,0,0,1,1
439,1,0,0,30096,52670,55,5144,0,1,0,0,0,0,1,1
440,1,0,0,23316,51027,62,8790,0,0,0,1,0,0,1,1
441,1,0,0,29346,43026,59,9837,0,0,0,1,0,0,1,1
442,1,0,0,0,52156,54,2659,0,0,0,1,0,1,0,0
443,1,0,0,48776,47718,59,9606,0,0,0,1,0,0,1,1
444,1,0,0,26100,49932,60,9846,0,0,0,1,0,0,1,1
445,1,0,0,20400,54054,58,10252,0,0,0,1,0,1,0,0
446,1,0,0,74824,45942,58,10669,0,0,0,1,0,0,1,1
447,1,0,0,62790,51385,61,10572,0,1,0,0,0,0,1,1
448,1,0,0,40415,52210,59,9302,0,0,0,1,0,0,1,1
449,1,0,0,0,52206,58,8605,0,0,0,1,0,0,0,0
450,1,0,0,22350,50358,55,4341,0,1,0,0,0,0,1,1
451,1,0,0,0,53760,54,3267,0,0,0,1,0,1,0,0
452,1,0,0,24000,50955,58,8244,0,0,0,1,0,0,1,1
453,1,0,0,37926,52640,55,4824,0,1,0,0,0,0,1,1
454,1,0,0,18678,45980,53,1838,0,0,0,1,0,0,1,1
455,1,0,0,21000,54044,55,3935,0,1,0,0,0,0,1,1
456,1,0,0,48300,49950,58,7824,0,0,0,1,0,0,1,1
457,1,0,0,4704,49648,55,5627,0,0,0,1,0,1,0,0
458,1,0,0,20336,53165,54,3040,0,1,0,0,0,0,1,1
459,1,0,0,36072,44100,59,9934,0,0,0,1,0,1,0,0
460,1,0,0,17822,55224,54,3526,0,1,0,0,0,0,1,1
461,1,0,0,32046,53325,58,8310,0,0,0,1,0,0,1,1
462,1,0,0,14580,53360,55,5622,0,1,0,0,0,0,1,1
463,1,0,0,47859,52896,61,9179,0,0,0,1,0,0,1,1
464,1,0,0,100035,48000,60,10547,0,0,0,1,0,0,1,1
465,1,0,0,66270,49056,57,6864,0,1,0,0,0,0,1,1
466,1,0,0,38779,52341,61,9062,0,0,0,1,0,0,1,1
467,1,0,0,12410,53965,52,1818,0,0,0,1,0,0,1,1
468,1,0,0,15768,53788,59,9823,0,0,0,1,0,0,1,1
469,1,0,0,0,43800,59,9033,0,0,0,1,0,1,0,0
470,1,0,0,11448,51170,55,5357,0,1,0,0,0,0,1,1
471,1,0,0,50310,52896,61,9235,0,0,0,1,0,0,1,1
472,1,0,0,25080,45269,61,9984,0,0,0,1,0,0,1,1
473,1,0,0,40736,55370,54,4180,0,1,0,0,0,0,1,1
474,1,0,0,11900,56364,53,2633,0,1,0,0,0,0,1,1
475,1,0,0,6600,56608,51,1602,0,0,0,1,0,0,1,1
476,1,0,0,32604,54731,54,4226,0,1,0,0,0,0,1,1
477,1,0,0,128841,44590,60,10319,0,0,0,1,0,0,1,1
478,1,0,0,11685,27060,60,8923,0,0,0,1,0,0,1,1
479,1,0,0,24750,42048,51,1292,0,0,0,1,0,0,1,1
480,1,0,0,75888,53590,58,6750,0,1,0,0,0,0,1,1
481,1,0,0,60208,55671,60,9421,0,0,0,1,0,0,1,1
482,1,0,0,35616,52890,58,7678,0,0,0,1,0,0,1,1
483,1,0,0,37674,53192,58,7619,0,0,0,1,0,0,1,1
484,1,0,0,25864,54273,60,9544,0,0,0,1,0,0,1,1
485,1,0,0,16120,51300,59,9544,0,0,0,1,0,0,1,1
486,1,0,0,132104,46494,60,10139,0,0,0,1,0,0,1,1
487,1,0,0,41715,45582,60,9303,0,0,0,1,0,1,0,0
488,1,0,0,27456,46428,60,9131,0,0,0,1,0,0,1,1
489,1,0,0,69768,52440,60,9544,0,0,0,1,0,0,1,1
490,1,0,0,64809,49473,58,9954,0,0,0,1,0,0,1,1
491,1,0,0,85215,45012,58,9977,0,0,0,1,0,0,1,1
492,1,0,0,42108,45080,60,8850,0,0,0,1,0,0,1,1
493,1,0,0,14310,51192,58,9819,0,0,1,0,0,1,0,0
494,1,0,0,31863,53128,58,9446,0,0,0,1,0,0,1,1
495,1,0,0,44712,51980,58,9560,0,0,0,1,0,1,0,0
496,1,0,0,54600,50095,58,9567,0,0,0,1,0,1,0,0
497,1,0,0,46800,53020,58,9605,0,0,0,0,0,0,0,0
498,1,0,0,56373,56169,57,6326,0,1,0,0,0,0,1,1
499,1,0,0,96408,45288,60,9475,0,0,0,1,0,0,1,1
500,1,0,0,4170,43677,52,3035,0,0,0,1,0,0,1,1
501,1,0,0,17604,47150,59,9202,0,0,0,1,0,0,1,1
502,1,0,0,88963,48642,59,9268,0,0,0,1,0,1,0,0
503,1,0,0,16680,56386,55,5244,0,0,0,1,0,0,1,1
504,1,0,0,6720,25740,52,3289,0,0,0,1,0,0,1,1
505,1,0,0,129500,51054,60,9855,0,0,0,1,0,0,1,1
506,1,0,0,20300,55189,59,7917,0,0,0,1,0,0,1,1
507,1,0,0,18550,54900,58,7686,0,0,0,1,0,0,1,1
508,1,0,0,19800,31785,53,3461,0,0,0,1,0,0,1,1
509,1,0,0,45144,45954,53,2556,0,0,0,1,0,0,1,1
510,1,0,0,92455,45540,59,9664,0,0,0,1,0,0,1,1
511,1,0,0,15410,55189,59,7815,0,0,0,1,0,0,1,1
512,1,0,0,9690,55596,57,7525,0,0,0,1,0,0,1,1
513,1,0,0,24750,46056,60,9057,0,0,0,1,0,0,1,1
514,1,0,0,57112,49680,59,9058,0,0,0,1,0,0,1,1
515,1,0,0,0,54731,59,8061,0,0,0,1,0,0,1,1
516,1,0,0,57247,49060,59,9028,0,0,0,1,0,1,0,0
517,1,0,0,48600,44969,54,3507,0,0,0,1,0,0,1,1
518,1,0,0,61600,48990,59,9006,0,0,0,1,0,1,0,0
519,1,0,0,55610,51546,58,9472,0,0,0,1,0,0,0,0
520,1,0,0,138868,53312,60,9491,0,0,0,1,0,0,1,1
521,1,0,0,0,51146,55,5980,0,0,0,1,0,0,0,0
522,1,0,0,87894,47268,53,2277,0,1,0,0,0,0,1,1
523,1,0,0,3600,52640,51,1791,0,0,0,1,0,1,0,0
524,1,0,0,73848,49288,58,9435,0,0,0,1,0,0,1,1
525,1,0,0,118888,47864,59,9519,0,0,0,1,0,0,1,1
526,1,0,0,15494,52192,52,1863,0,1,0,0,0,0,1,1
527,1,0,0,0,53128,51,1726,0,0,0,1,0,1,0,0
528,1,0,0,8460,46004,58,8996,0,0,0,1,0,1,0,0
529,1,0,0,7740,48614,58,7415,0,0,0,1,0,0,1,1
530,1,0,0,0,50609,55,6370,0,0,0,1,0,0,0,0
531,1,0,0,27370,42098,55,5445,0,0,0,1,0,0,1,1
532,1,0,0,3192,52710,57,6947,0,0,0,1,0,0,1,1
533,1,0,0,61600,51168,58,9323,0,0,0,1,0,0,0,0
534,1,0,0,121858,49392,59,9419,0,0,0,1,0,0,1,1
535,1,0,0,48360,44712,56,5174,0,0,0,1,0,0,1,1
536,1,0,0,74690,50778,58,8923,0,0,0,1,0,0,0,0
537,1,0,0,54900,47925,56,5352,0,0,0,1,0,0,1,1
538,1,0,0,58179,49056,55,4649,0,0,0,1,0,0,1,1
539,1,0,0,77674,51520,55,3921,0,1,0,0,0,0,1,1
540,1,0,0,54558,51744,54,2815,0,1,0,0,0,0,1,1
541,1,0,0,107152,50592,60,9345,0,0,0,1,0,0,1,1
542,1,0,0,60060,53280,53,2578,0,1,0,0,0,0,1,1
543,1,0,0,36450,52212,54,3236,0,1,0,0,0,0,1,1
544,1,0,0,48384,52200,53,2241,0,1,0,0,0,0,1,1
545,1,0,0,37004,46816,52,2142,0,1,0,0,0,0,1,1
546,1,0,0,106729,47864,59,9211,0,0,0,1,0,0,1,1
547,1,0,0,62886,48391,57,5703,0,1,0,0,0,0,1,1
548,1,0,0,58624,50844,56,4737,0,1,0,0,0,0,1,1
549,1,0,0,21672,51168,52,2105,0,1,0,0,0,0,1,1
550,1,0,0,25116,55920,51,1931,0,0,0,1,0,0,1,1
551,1,0,0,52393,52416,56,4756,0,1,0,0,0,0,1,1
552,1,0,0,52800,52624,58,9079,0,0,0,1,0,0,0,0
553,1,0,0,52216,50055,56,4986,0,1,0,0,0,0,1,1
554,1,0,0,32130,55575,53,2783,0,0,0,1,0,0,1,1
555,1,0,0,29480,46765,60,8624,0,0,0,1,0,0,1,1
556,1,0,0,39458,48741,59,8631,0,0,0,1,0,0,1,1
557,1,0,0,41610,55176,58,7547,0,0,0,1,0,0,1,1
558,1,0,0,20250,54988,58,7241,0,0,0,1,0,0,0,0
559,1,0,0,54502,54026,57,5100,0,0,0,1,0,0,1,1
560,1,0,0,42827,55418,58,7845,0,0,0,1,0,0,0,0
561,1,0,0,41875,45144,51,1471,0,0,0,1,0,0,1,1
562,1,0,0,41004,49506,58,8682,0,0,0,1,0,0,1,1
563,1,0,0,18360,44400,56,4338,0,1,0,0,0,0,1,1
564,1,0,0,5460,49725,61,8458,0,0,0,1,0,0,1,1
565,1,0,0,29432,46284,58,5996,0,0,0,1,0,0,1,1
566,1,0,0,10640,40128,57,5837,0,0,0,1,0,0,0,0
567,1,0,0,59983,54990,57,5454,0,1,0,0,0,0,1,1
568,1,0,0,26860,42120,58,6650,0,0,0,1,0,0,1,1
569,1,0,0,75576,45369,60,8509,0,0,0,1,0,0,1,1
570,1,0,0,71934,46800,60,8505,0,0,0,1,0,0,1,1
571,1,0,0,62790,53900,57,5446,0,1,0,0,0,0,1,1
572,1,0,0,77028,54948,59,8220,0,0,0,1,0,0,1,1
573,1,0,0,37584,49450,58,5839,0,0,0,1,0,0,1,1
574,1,0,0,23800,39592,52,2324,0,0,0,1,0,0,1,1
575,1,0,0,46355,54752,59,7943,0,0,0,1,0,0,1,1
576,1,0,0,38226,52896,54,4090,0,1,0,0,0,0,1,1
577,1,0,0,31578,51920,54,4003,0,1,0,0,0,0,1,1
578,1,0,0,4770,53680,55,4619,0,0,0,1,0,0,1,1
579,1,0,0,20760,49887,58,8425,0,0,0,1,0,0,0,0
580,1,0,0,10890,49922,58,7498,0,0,0,1,0,1,0,0
581,1,0,0,82880,48279,59,8063,0,0,0,1,0,0,1,1
582,1,0,0,8700,52675,52,3569,0,0,0,1,0,0,1,1
583,1,0,0,29190,53586,58,5538,0,1,0,0,0,0,1,1
584,1,0,0,13515,50290,52,1935,0,1,0,0,0,0,1,1
585,1,0,0,19430,50830,52,1835,0,1,0,0,0,0,1,1
586,1,0,0,37719,42840,60,8277,0,0,0,1,0,0,1,1
587,1,0,0,28798,45760,53,2424,0,1,0,0,0,0,1,1
588,1,0,0,49590,51660,58,8344,0,0,0,1,0,0,1,1
589,1,0,0,6720,55890,56,5158,0,0,0,1,0,0,1,1
590,1,0,0,4950,36668,52,3813,0,0,0,1,0,0,1,1
591,1,0,0,36676,49440,59,6846,0,0,0,1,0,0,1,1
592,1,0,0,58298,40527,59,6727,0,0,0,1,0,0,1,1
593,1,0,0,78776,51906,59,6358,0,1,0,0,0,0,1,1
594,1,0,0,35733,54990,59,6064,0,1,0,0,0,0,1,1
595,1,0,0,0,55225,55,5117,0,0,0,1,0,0,1,1
596,1,0,0,74517,45864,59,8088,0,0,0,1,0,0,1,1
597,1,0,0,4470,56069,58,5614,0,1,0,0,0,0,1,1
598,1,0,0,7380,47124,56,5136,0,0,0,1,0,0,1,1
599,1,0,0,18228,55328,55,5037,0,0,0,1,0,0,1,1
600,1,0,0,11323,50610,53,2130,0,0,0,1,0,0,0,0
601,1,0,0,2910,54834,55,5084,0,0,0,1,0,0,1,1
602,1,0,0,61886,36300,59,6696,0,0,0,1,0,0,1,1
603,1,0,0,6885,53714,56,5091,0,0,0,1,0,0,1,1
604,1,0,0,48168,52102,62,8138,0,0,0,1,0,0,1,1
605,1,0,0,48508,50176,62,8084,0,0,0,1,0,0,1,1
606,1,0,0,5695,53286,55,5064,0,0,0,1,0,0,1,1
607,1,0,0,3090,55350,55,5043,0,0,0,1,0,0,1,1
608,1,0,0,53016,44091,62,8064,0,0,0,1,0,0,1,1
609,1,0,0,76588,46056,58,8017,0,0,0,1,0,0,0,0
610,1,0,0,0,55680,55,5010,0,0,0,1,0,0,1,1
611,1,0,0,39865,45968,59,7979,0,0,0,1,0,0,0,0
612,1,0,0,4200,52272,55,5005,0,0,0,1,0,0,1,1
613,1,0,0,5280,53568,55,4984,0,0,0,1,0,0,1,1
614,1,0,0,2820,55056,54,4974,0,0,0,1,0,0,1,1
615,1,0,0,0,56364,54,4966,0,0,0,1,0,0,1,1
616,1,0,0,42441,56144,59,5965,0,1,0,0,0,0,1,1
617,1,0,0,2790,55800,53,4761,0,0,1,0,0,1,0,0
618,1,0,0,24168,49374,59,7894,0,0,0,1,0,1,0,0
619,1,0,0,37905,49820,59,7892,0,0,0,1,0,0,1,1
620,1,0,0,2520,54250,53,4760,0,0,1,0,0,1,0,0
621,1,0,0,30134,50370,52,1472,0,1,0,0,0,0,1,1
622,1,0,0,49401,49088,58,7867,0,0,0,1,0,0,0,0
623,1,0,0,2610,50996,54,4926,0,0,0,1,0,0,1,1
624,1,0,0,4050,56364,53,4899,0,0,0,1,0,0,1,1
625,1,0,0,51642,51027,53,2255,0,1,0,0,0,0,1,1
626,1,0,0,8640,52290,55,4936,0,0,0,1,0,0,1,1
627,1,0,0,3696,52611,54,4915,0,0,0,1,0,0,1,1
628,1,0,0,0,55930,53,4885,0,0,0,1,0,0,1,1
629,1,0,0,0,53580,53,4835,0,0,1,0,0,1,0,0
630,1,0,0,38352,54510,52,1579,0,1,0,0,0,0,1,1
631,1,0,0,6360,56350,54,4899,0,0,0,1,0,0,1,1
632,1,0,0,24257,31824,54,4688,0,0,0,1,0,0,1,1
633,1,0,0,57477,51726,53,2628,0,1,0,0,0,0,1,1
634,1,0,0,42699,51525,64,7966,0,0,0,1,0,0,1,1
635,1,0,0,4080,54520,53,4871,0,0,1,0,0,1,0,0
636,1,0,0,4650,50778,53,4858,0,0,1,0,0,1,0,0
637,1,0,0,0,47840,53,4845,0,0,1,0,0,1,0,0
638,1,0,0,23368,30906,54,4686,0,0,0,1,0,0,1,1
639,1,0,0,12240,50160,55,4613,0,0,0,1,0,0,1,1
640,1,0,0,0,53799,53,4879,0,0,1,0,0,1,0,0
641,1,0,0,0,49713,53,4874,0,0,1,0,0,1,0,0
642,1,0,0,10050,46398,55,4612,0,0,0,1,0,0,1,1
643,1,0,0,11628,54180,55,4999,0,0,0,1,0,0,1,1
644,1,0,0,31675,28324,54,4671,0,0,0,1,0,0,1,1
645,1,0,0,78942,50922,60,6702,0,0,0,1,0,0,1,1
646,1,0,0,10292,49572,59,6041,0,0,0,1,0,0,1,1
647,1,0,0,46155,25944,55,4647,0,0,0,1,0,0,1,1
648,1,0,0,24700,50172,55,4617,0,0,0,1,0,0,1,1
649,1,0,0,18358,49283,55,4613,0,0,0,1,0,0,1,1
650,1,0,0,8940,51040,55,4610,0,0,0,1,0,0,1,1
651,1,0,0,12835,47475,51,1614,0,0,0,1,0,0,1,1
652,1,0,0,17100,55418,62,7707,0,0,0,1,0,0,1,1
653,1,0,0,54720,48279,60,7657,0,0,0,1,0,0,1,1
654,1,0,0,32604,52200,58,7668,0,0,0,1,0,0,0,0
655,1,0,0,22386,48816,55,4614,0,0,0,1,0,0,1,1
656,1,0,0,18352,47276,55,4611,0,0,0,1,0,0,0,0
657,1,0,0,15200,45472,55,4610,0,0,0,1,0,0,0,0
658,1,0,0,0,51968,57,5659,0,0,0,1,0,0,0,0
659,1,0,0,36720,51012,55,4617,0,0,0,1,0,0,1,1
660,1,0,0,22500,49268,55,4612,0,0,0,1,0,0,0,0
661,1,0,0,11305,54026,55,4532,0,0,0,1,0,0,1,1
662,1,0,0,49096,49952,54,3467,0,1,0,0,0,0,1,1
663,1,0,0,29547,33984,55,4760,0,0,0,1,0,0,1,1
664,1,0,0,81716,51513,60,7556,0,0,0,1,0,0,1,1
665,1,0,0,53872,49648,59,7557,0,0,0,1,0,0,1,1
666,1,0,0,9246,54747,62,7592,0,0,0,1,0,0,1,1
667,1,0,0,0,54285,56,5264,0,0,0,1,0,0,0,0
668,1,0,0,36024,43164,56,4609,0,0,0,1,0,0,1,1
669,1,0,0,79800,51296,64,7614,0,0,0,0,1,0,1,1
670,1,0,0,12750,40626,57,5477,0,0,0,1,0,0,1,1
671,1,0,0,55751,42244,58,7423,0,0,0,1,0,0,1,1
672,1,0,0,65296,33756,56,4642,0,0,0,1,0,0,1,1
673,1,0,0,5040,47532,51,2064,0,0,0,1,0,1,0,0
674,1,0,0,64722,44823,59,7445,0,0,0,1,0,0,0,0
675,1,0,0,67510,30644,56,4652,0,0,0,1,0,0,1,1
676,1,0,0,36000,46398,56,4286,0,0,0,1,0,0,1,1
677,1,0,0,3390,56619,53,3154,0,0,0,1,0,0,1,1
678,1,0,0,5586,48399,52,2311,0,0,0,1,0,1,0,0
679,1,0,0,52326,52056,52,2025,0,0,0,1,0,0,1,1
680,1,0,0,67084,53118,53,1984,0,0,0,1,0,0,1,1
681,1,0,0,67083,46728,58,7342,0,0,0,1,0,0,1,1
682,1,0,0,14280,40579,59,5865,0,0,0,1,0,0,1,1
683,1,0,0,40014,48585,56,4523,0,0,0,1,0,0,1,1
684,1,0,0,3570,49464,53,3041,0,0,0,1,0,0,1,1
685,1,0,0,72979,44748,53,2142,0,0,0,1,0,0,1,1
686,1,0,0,67072,52664,62,7394,0,0,0,1,0,0,1,1
687,1,0,0,45666,41664,60,7383,0,0,0,1,0,0,1,1
688,1,0,0,6900,40546,53,3170,0,0,0,1,0,0,1,1
689,1,0,0,87780,34371,57,4636,0,0,0,1,0,0,1,1
690,1,0,0,67548,47880,56,4348,0,0,0,1,0,0,1,1
691,1,0,0,30537,37136,59,5372,0,0,0,1,0,0,1,1
692,1,0,0,56330,42640,57,4677,0,0,0,1,0,0,1,1
693,1,0,0,6006,39585,54,3432,0,0,0,1,0,0,0,0
694,1,0,0,14472,37248,54,3295,0,0,0,1,0,0,1,1
695,1,0,0,13320,38540,54,3250,0,0,0,1,0,0,1,1
696,1,0,0,10070,37720,53,3118,0,0,0,1,0,0,1,1
697,1,0,0,0,45652,54,3610,0,0,0,1,0,0,0,0
698,1,0,0,3420,43617,54,3563,0,0,0,1,0,0,0,0
699,1,0,0,3600,46620,54,3647,0,0,0,1,0,0,0,0
700,1,0,0,10720,40683,54,3554,0,0,0,1,0,0,1,1
701,1,0,0,6384,49665,52,2510,0,1,0,0,0,0,1,1
702,1,0,0,42456,51935,63,7353,0,0,0,1,0,0,0,0
703,1,0,0,71685,53592,62,7289,0,0,0,1,0,0,1,1
704,1,0,0,66192,45288,58,4609,0,0,0,1,0,0,1,1
705,1,0,0,25560,35266,56,4761,0,0,0,1,0,0,1,1
706,1,0,0,8340,52664,54,3679,0,0,0,1,0,0,0,0
707,1,0,0,32214,35700,56,4845,0,0,0,1,0,0,1,1
708,1,0,0,86850,44472,58,4639,0,0,0,1,0,0,1,1
709,1,0,0,23940,51170,57,4656,0,0,0,1,0,0,1,1
710,1,0,0,3240,53261,54,3763,0,0,0,1,0,0,0,0
711,1,0,0,9300,52360,54,3718,0,0,0,1,0,0,0,0
712,1,0,0,32870,42560,53,2622,0,0,0,1,0,0,1,1
713,1,0,0,100035,44732,53,2282,0,0,0,1,0,0,1,1
714,1,0,0,34773,42560,53,2679,0,0,0,1,0,0,1,1
715,1,0,0,29260,45732,53,2658,0,0,0,1,0,0,1,1
716,1,0,0,6104,43326,57,4965,0,0,0,1,0,0,1,1
717,1,0,0,76266,52364,59,6904,0,0,0,1,0,0,1,1
718,1,0,0,87899,26866,58,4776,0,0,0,1,0,0,1,1
719,1,0,0,23716,47532,54,3224,0,1,0,0,0,0,1,1
720,1,0,0,71657,51300,53,2514,0,0,0,1,0,0,1,1
721,1,0,0,103488,47765,53,2308,0,0,0,1,0,0,1,1
722,1,0,0,27588,46800,61,7164,0,0,0,1,0,0,1,1
723,1,0,0,81657,47520,59,4663,0,1,0,0,0,0,1,1
724,1,0,0,56721,53058,53,2257,0,0,0,1,0,0,1,1
725,1,0,0,59885,29820,57,4820,0,0,0,1,0,0,1,1
726,1,0,0,78588,50589,59,4609,0,1,0,0,0,0,1,1
727,1,0,0,66375,54984,53,2322,0,0,0,1,0,0,1,1
728,1,0,0,11305,53824,58,6863,0,0,0,1,0,1,0,0
729,1,0,0,5850,45872,54,3967,0,0,0,1,0,0,1,1
730,1,0,0,3180,37332,53,2913,0,0,0,1,0,1,0,0
731,1,0,0,23040,45980,53,2943,0,0,0,1,0,0,1,1
732,1,0,0,54240,48108,53,2648,0,1,0,0,0,0,1,1
733,1,0,0,6767,46487,60,6981,0,0,0,1,0,0,1,1
734,1,0,0,33228,56088,59,5449,0,0,0,1,0,0,1,1
735,1,0,0,79055,48906,57,4869,0,0,0,1,0,0,1,1
736,1,0,0,62865,47515,53,2620,0,1,0,0,0,0,1,1
737,1,0,0,54210,56350,59,5176,0,0,0,1,0,0,1,1
738,1,0,0,20274,52430,55,4485,0,0,0,1,0,0,1,1
739,1,0,0,90288,31161,58,4780,0,0,0,1,0,0,1,1
740,1,0,0,33250,47637,54,3008,0,1,0,0,0,0,1,1
741,1,0,0,53430,56386,59,4620,0,1,0,0,0,0,1,1
742,1,0,0,3990,51302,55,4307,0,0,0,1,0,0,0,0
743,1,0,0,11340,47174,60,6884,0,0,0,1,0,0,1,1
744,1,0,0,46375,49268,54,2747,0,1,0,0,0,0,1,1
745,1,0,0,42313,51983,55,3809,0,1,0,0,0,0,1,1
746,1,0,0,20776,46662,60,6816,0,0,0,1,0,0,1,1
747,1,0,0,33250,49644,55,3713,0,1,0,0,0,0,1,1
748,1,0,0,4320,48825,62,6909,0,0,0,1,0,0,1,1
749,1,0,0,32100,53482,58,6699,0,0,0,1,0,0,1,1
750,1,0,0,48752,40664,57,4908,0,0,0,1,0,0,1,1
751,1,0,0,28810,39524,57,4823,0,0,0,1,0,0,1,1
752,1,0,0,40068,49163,57,4991,0,0,0,1,0,0,1,1
753,1,0,0,85512,53105,59,4621,0,0,0,1,0,0,1,1
754,1,0,0,22800,48792,54,3562,0,1,0,0,0,0,1,1
755,1,0,0,42746,49729,54,2479,0,1,0,0,0,0,1,1
756,1,0,0,17280,51832,61,6757,0,0,0,1,0,0,1,1
757,1,0,0,15252,53110,58,5202,0,0,0,1,0,0,1,1
758,1,0,0,52907,31616,57,4920,0,0,0,1,0,0,1,1
759,1,0,0,23808,52425,62,6854,0,0,0,1,0,0,1,1
760,1,0,0,15875,50609,53,1894,0,1,0,0,0,0,1,1
761,1,0,0,47481,56105,58,6603,0,0,0,1,0,0,1,1
762,1,0,0,37297,52377,50,1629,0,1,0,0,0,0,0,1
763,1,0,0,46206,48351,55,4312,0,1,0,0,0,0,1,1
764,1,0,0,0,48840,54,4021,0,0,0,1,0,1,0,0
765,1,0,0,12395,50702,58,6482,0,0,0,1,0,0,1,1
766,1,0,0,3990,54808,54,3865,0,1,0,0,0,0,1,1
767,1,0,0,16524,54432,54,2648,0,1,0,0,0,0,1,1
768,1,0,0,26130,51300,60,6627,0,0,0,1,0,0,1,1
769,1,0,0,30193,52122,60,5999,0,0,0,1,0,0,1,1
770,1,0,0,2130,39424,58,5231,0,0,0,1,0,0,1,1
771,1,0,0,33396,54050,57,5065,0,0,0,1,0,0,1,1
772,1,0,0,17520,49042,50,1654,0,1,0,0,0,0,0,1
773,1,0,0,9240,42570,57,4750,0,0,0,1,0,0,1,1
774,1,0,0,59805,55926,58,4985,0,0,0,1,0,0,1,1
775,1,0,0,40513,55221,61,6654,0,0,0,1,0,0,1,1
776,1,0,0,36608,50609,61,6626,0,0,0,1,0,0,1,1
777,1,0,0,38760,48351,58,4950,0,0,0,1,0,0,1,1
778,1,0,0,17334,47403,54,3593,0,1,0,0,0,0,1,1
779,1,0,0,32857,47586,62,6630,0,0,0,1,0,0,1,1
780,1,0,0,9581,41193,58,4655,0,0,0,1,0,0,1,1
781,1,0,0,55913,52884,58,4984,0,0,0,1,0,0,1,1
782,1,0,0,0,51480,53,1999,0,1,0,0,0,0,1,1
783,1,0,0,7102,43979,51,1732,0,1,0,0,0,0,0,1
